Rune Giant,Рунный Гигант
Shadow Giant,Теневой Гигант
Stone Giant,Каменный Гигант
Storm Giant,Штормовой Гигант
Taiga Giant,Таёжный Гигант
Tomb Giant,Гигант Гробниц
Wood Giant,Лесной Гигант
Gnoll Cultist,Гнолл-Культист
Gnoll Hunter,Гнолл-Охотник
Gnoll Sergeant,Гнолл-Сержант
Goblin Commando,Гоблин-Диверсант
Goblin Pyro,Гоблин-Пироман
Goblin War Chanter,Гоблин-Певун
Goblin Warrior,Гоблин-Воин
Adamantine Golem,Адамантиновый Голем
Alchemical Golem,Алхимический Голем
Carrion Golem,Гниющий Голем
Clay Golem,Глиняный Голем
Flesh Golem,Голем Из Плоти
Fossil Golem,Ископаемый Голем
Glass Golem,Стеклянный Голем
Ice Golem,Ледяной Голем
Iron Golem,Железный Голем
Mithral Golem,Мифрильный Голем
Quantium Golem,Голем Квантиума
Stone Golem,Каменный Голем
Wood Golem,Деревянный Голем
Gorga,Горга
Ocluai,Оклуай
Temagyr,Темагир
Fuath,Фуат
Gnagrif,Нагриф
Grimple,Гримпл
Jinkin,Джинкин
Nuglub,Наглуб
Pugwampi,Пагвамп
Scrit,Скрит
Vexgit,Вексгит
Annis Hag,Карга Эннис
Blood Hag,Кровавая Карга
Grave Hag,Могильная Карга
Green Hag,Зеленая Карга
Moon Hag,Лунная Карга
Night Hag,Ночная Карга
Rust Hag,Ржавая Карга
Sea Hag,Морская Карга
Storm Hag,Штормовая Карга
Winter Hag,Зимняя Карга
Hell Hound,Адская Гончая
Nessian Warhound,Нессийская Боевая Гончая
Hobgoblin Archer,Хобгоблин-Лучник
Hobgoblin General,Хобгоблин-Генерал
Hobgoblin Soldier,Хобгоблин-Солдат
Horse,Лошадь
Riding Horse,Ездовая Лошадь
Riding Pony,Ездовой Пони
War Horse,Боевая Лошадь
War Pony,Боевой Пони
Kobold Dragon Mage,Драконий Маг Кобольдов
Kobold Scout,Кобольд-Разведчик
Kobold Warrior,Кобольд-Воин
Lamia,Ламия
Lamia Matriarch,Ламия-Матриарх
Leech,Пиявка
Brood Leech Swarm,Выводок Пиявок
Giant Leech,Гигантская Пиявка
Cactus Leshy,Кактусовый Леший
Flytrap Leshy,Леший-Мухоловка
Fungus Leshy,Грибной Леший
Gourd Leshy,Тыквенный Леший
Leaf Leshy,Лиственный Леший
Seaweed Leshy,Водорослевый Леший
Sunflower Leshy,Подсолнечный Леший
Vine Leshy,Леший Из Лоз
Demilich,Демилич
Horde Lich,Лич Орды
Runecarved Lich,Лич Испещрённый Рунами
Linnorm,Линнорм
Cairn Linnorm,Каирновый Линнорм
Crag Linnorm,Скальный Линнорм
Fafnheir,Фафнир
Fjord Linnorm,Фьордовый Линнорм
Ice Linnorm,Ледяной Линнорм
Shoal Linnorm,Мелководный Линнорм
Taiga Linnorm,Таёжный Линнорм
Tarn Linnorm,Каровый Линнорм
Tor Linnorm,Линнорм Горных Пиков
Young Linnorm,Молодой Линнорм
Lizardfolk Defender,Людоящер-Защитник
Lizardfolk Scout,Людоящер-Разведчик
Lizardfolk Stargazer,Людоящер-Звездочет
Terwa Chosen,Избранный Тервы
Terwa Prodigy,Одаренный Тервы
Terwa Star Reader,Чтец Звезд Тервы
Merfolk Warrior,Мерфолк-Воин
Merfolk Wavecaller,Мерфолк Призыватель Волн
Veshumirix,Вешумирикс
Mengkare,Менгкарэ
Moschabbatt,Мошаббат
Morta Valaskin,Морта Валаскин
Kellen Carondil,Келлен Карондил
Saggorn the Holy,Саггорн Святой
King Harral,Король Харрал
Ilssrah Embermead,Ильссра Эмбермид
Deadmouth,Мертвый Рот
Dalos,Дало
Deculi,Декули
Droskar Crag,Утес Дроскара
Kovlar,Ковлар
Haunted City,Город-Призрак
Darklands,Тёмные Земли
Katapesh,Катапеш
Saggorak,Саггорак
Shrine to Droskar,Святилище Дроскара
Jewelgate,Врата Драгоценностей
Dragonscale Amulet,Амулет Драконьей Чешуи
Scarlet Triad,Алая Триада
Gugs,Гуги
Ghasts,Гасты
The Whispers,Шепчущие
The Armored,Бронированные
The Pawns,Пешки
Gashadokuro,Гашадокуро
Graveknights,Могильные Рыцари
Carnivorous Crystal,Плотоядный Кристалл
Devourer,Пожиратель
Dragon Magma,магматический дракон
Gug,Гуг
Monkey,Обезьяна
Monkey Swarm,Стая Обезьян
Mosquito,Комар
Fen Mosquito Swarm,Рой Болотных Комаров
Giant Mosquito,Гигантский Комар
Bog Mummy,Болотная Мумия
Decrepit Mummy,Дряхлая Мумия
Ice Mummy,Ледяная Мумия
Iroran Mummy,Мумия Ироранца
Mummified Cat,Мумифицированная Кошка
Mummy Guardian,Мумия-Страж
Mummy Pharaoh,Мумия Фараона
Mummy Prophet of Set,Мумия Пророка Сета
Naga,Нага
Dark Naga,Темная Нага
Guardian Naga,Нага-Хранитель
Lunar Naga,Лунная Нага
Spirit Naga,Духовная Нага
Nightmare,Кошмар
Greater Nightmare,Великий Кошмар
Ogre,Огр
Ogre Boss,Огр-Босс
Ogre Glutton,Огр-Обжора
Ogre Warrior,Огр-Воин
Orc Brute,Орк-Громила
Orc Warchief,Военачальник Орков
Orc Warrior,Орк-Воин
Owb,Оуб
Owb Prophet,Оуб-Пророк
Forsaken Patrons,Покинутые Покровители
Augnagar,Угнагар
Chernobue,Чернобу
Nyogoth,Ньогот
Shoggti,Шоггти
Thulgant,Тулгант
Dandasuka,Дандаска
Maharaja,Махараджа
Raja Rakshasa,Ракшас-Раджа
Raktavarna,Рактаварн
Rat,Крыса
Giant Rat,Гигантская Крыса
Rat Swarm,Крысиный Рой
Raven,Ворон
Raven Swarm,Стая Воронов
Ravener,Рейвенер
Ravener Husk,Опустошенный Рейвенер
Ravener Spellcasters,Рейвенеры-Заклинатели
Revenant,Ревенант
Pale Stranger,Бледный Незнакомец
Silent Stalker,Тихий Преследователь
Risen Pet,Восставший Питомец
Predatory Rabbit,Хищный Кролик
Scorned Hound,Отвергнутая Гончая
Scorpion,Скорпион
Black Scorpion,Черный Скорпион
Cave Scorpion,Пещерный Скорпион
Giant Scorpion,Гигантский Скорпион
Scorpion Swarm,Рой Скорпионов
Sea Devil Baron,Морской Дьявол Барон
Sea Devil Brute,Морской Дьявол Громила
Sea Devil Scout,Морской Дьявол Разведчик
Aapoph Serpentfolk,Змеелюд-Аапоф
Bone Prophet,Костяной Пророк
Coil Spy,Шпион Кольца
Serpentfolk Granitescale,Гранитный Змеелюд
Venom Caller,Призыватель Яда
Zyss Serpentfolk,Змеелюд-Зисс
Greater Shadow,Великая Тень
Great White Shark,Большая Белая Акула
Megalodon,Мегалодон
Beetle Carapace,Панцирь Жука
Drake Skeleton,Скелет Дрейка
Harpy Skeleton,Скелет Гарпии
Skeletal Champion,Скелет-Чемпион
Skeletal Giant,Скелет-Гигант
Skeletal Horse,Скелет-Лошадь
Skeletal Hulk,Громадный Скелет
Skeletal Mage,Скелет-Маг
Skeletal Soldier,Скелет-Солдат
Skeletal Titan,Скелет-Титан
Skeleton Guard,Скелет-Страж
Skeleton Infantry,Пехота Скелетов
Tyrannosaurus Skeleton,Скелет Тираннозавра
Wolf Skeleton,Скелет Волка
Palace Skelm,Дворцовый Скельм
Shrine Skelm,Храмовый Скельм
Soul Skelm,Духовный Скельм
Street Skelm,Уличный Скельм
Skull Swarm,Рой Черепов
Clacking Skull Swarm,Клацающий Рой Черепов
Feral Skull Swarm,Дикий Рой Черепов
Sorcerous Skull Swarm,Чародейский Рой Черепов
Skunk,Скунс
Giant Skunk,Гигантский Скунс
Megatherium,Мегатерий
Three-Toed Sloth,Трехпалый Ленивец
Ball Python,Королевский Питон
Emperor Cobra,Императорская Кобра
Giant Anaconda,Гигантская Анаконда
Giant Viper,Гигантская Гадюка
Rat Snake Swarm,Рой Крысиных Змей
Sea Snake,Морская Змея
Viper,Гадюка
Viper Swarm,Рой Гадюк
Spider,Паук
Dream Spider,Паук Грёз
Giant Tarantula,Гигантский Тарантул
Goliath Spider,Паук-Голиаф
Hunting Spider,Паук-Охотник
Ogre Spider,Паук-Огр
Spider Swarm,Рой Пауков
Sportlebore,Спортлбор
Sportlebore Swarm,Рой Спортлбор
Draxie,Дракси
Grig,Григ
Melixie,Меликси
Nyktera,Никтера
Pixie,Пикси
Squid,Кальмар
Giant Squid,Гигантский Кальмар
Vampire Squid,Кальмар-Вампир
Tooth Fairy,Зубная Фея
Tooth Fairy Swarm,Рой Зубных Фей
Trilobite,Трилобит
Trilobite Swarm,Рой Трилобитов
Cavern Troll,Пещерный Тролль
Frost Troll,Морозный Тролль
Jotund Troll,Йотундский Тролль
Troll King,Король Троллей
Two-Headed Troll,Двухголовый Тролль
Turtle,Черепаха
Giant Snapping Turtle,Гигантская Кусачая Черепаха
Snapping Turtle,Кусачая Черепаха
Minister of Tumult,Министр Волнения
Provincial Jian-Shi,Провинциальный Цзянши
Nosferatu Malefactor,Носферату-Злодей
Nosferatu Overlord,Носферату-Повелитель
Nosferatu Thrall,Раб Носферату
Strigoi Progenitor,Стригой-Прародитель
Strigoi Servant,Стригой-Слуга
Vetalarana Emergent,Новоявленный Веталаран
Vetalarana Manipulator,Веталаран-Манипулятор
Vrykolakas Ancient,Вриколакас-Древний
Vrykolakas Master,Вриколакас-Хозяин
Vrykolakas Spawn,Порождение Вриколакаса
Vampire Count,Вампир-Граф
Vampire Mastermind,Вампир-Повелитель
Vampire Spawn Rogue,Вампирское Порождение-Плут
Augur,Авгур
Eremite,Отшельник
Evangelist,Евангелист
Interlocutor,Собеседник
Ostiarius,Остиарий
Precentor,Регент Хора
Sacristan,Ризничий
Warg,Варг
Winter Wolf,Зимний Волк
Wasp,Оса
Giant Wasp,Гигантская Оса
Wasp Swarm,Рой Ос
Weasel,Ласка
Megalictis,Мегаликтис
Werebat,Вернетопырь
Werebear,Вермедведь
Wereboar,Вервепрь
Werecrocodile,Веркрокодил
Wererat,Веркрыс
Weretiger,Вертигр
Werewolf,Вервольф
Cairn Wight,Каирновое Умертвие
Hunter Wight,Умертвие-Охотник
Prowler Wight,Умертвие-Плут
Wight Commander,Умертвие-Командир
Dire Wolf,Лютоволк
Dread Wraith,Ужасный Рэйф
Xulgath Leader,Зулгат-Лидер
Xulgath Skulker,Зулгат-Проныра
Xulgath Warrior,Зулгат-Воин
Husk Zombie,Подсушенный Зомби
Plague Zombie,Чумной Зомби
Shambler Troop,Волочащийся Отряд
Sulfur Zombie,Серный Зомби
Withered,Иссохший
Zombie Dragon,Зомби-Дракон
Zombie Hulk,Громадный Зомби
Zombie Lord,Зомби-Повелитель
Zombie Mammoth,Зомби-Мамонт
Zombie Owlbear,Зомби-Совомедведь
Zombie Shambler,Волочащийся Зомби
Zombie Snake,Зомби-Змея
Banshee,Банши
Benthic Reaver,Бентический Пожиратель
Bodak,Бодак
Bone Ship,Костяной Корабль
Calikang,Каликан
Centaur,Кентавр
Chimera,Химера
Chupacabra,Чупакабра
Chuul,Чуул
City Guard,Городская Стража
City Guard Squadron,Рота Городской Стражи
Cloaker,Плащевик
Cockatrice,Кокатрикс
Draugr,Драугр
Dullahan,Дуллахан
Dziriak,Дзириак
Ether Spider,Эфирный Паук
Ettin,Эттин
Faerie Dragon,Волшебный Дракончик
Frost Worm,Морозный Червь
Garuda,Гаруда
Goblin Dog,Гоблинская Собака
Griffon,Грифон
Hellwasp Swarm,Рой Адских Ос
Homunculus,Гомункул
Hydra,Гидра
Intellect Devourer,Пожиратель Интеллекта
Kraken,Кракен
Kushtaka,Куштака
Manticore,Мантикора
Medusa,Медуза
Mimic,Мимик
Ofalth,Офалт
Otyugh,Отюг
Owlbear,Совомедведь
Phoenix,Феникс
Polong,Полон
Poltergeist,Полтергейст
Redcap,Красный Колпак
Roc,Рух
Rust Monster,Ржавник
Shae,Шэй
Shambler,Волокун
Skrik Nettle,Жалящий Скрик
Soulbound Doll,Одушевленная Кукла
Specter,Спектр
Trollhound,Троллиная Гончая
Unicorn,Единорог
Vampiric Mist,Вампирский Туман
Web Lurker,Паутинщик
Wendigo,Вендиго
Will-o-Wisp,Блуждающий Огонек
Yeti,Йети
Shining Ammunition,Светящаяся Амуниция
Lesser Blight Bomb,Малая Гнилостная Бомба
Lesser Dread Ampoule,Малая Ампула Боязни
Lesser Ghost Charge,Малый Призрачный Заряд
Lesser Sulfur Bomb,Малая Серная Бомба
Lesser Vexing Vapor,Малый Раздражающий Пар
Lesser Goo Grenade,Малая Слизевая Граната
Lesser Peshspine Grenade,Малая Граната Пешевых Игл
Lesser Necrotic Bomb,Малая Некротическая Бомба
Lesser Tallow Bomb,Малая Сальная Бомба
Lesser Twigjack Sack,Малый Мешочек Веточника
Lesser Mud Bomb,Малая Грязевая Бомба
Lesser Pernicious Spore Bomb,Малая Пагубная Споровая Бомба
Lesser Water Bomb,Малая Водная Бомба
Bioluminescence Bomb,Биолюминесцентная Бомба
Runestone,Рунный Камень
Lesser Bestial Mutagen,Малый Животный Мутаген
Lesser Cheetah Elixir,Малый Эликсир Гепарда
Lesser Cognitive Mutagen,Малый Умственный Мутаген
Lesser Eagle-Eye Elixir,Малый Эликсир Орлиного Глаза
Lesser Juggernaut Mutagen,Малый Мутаген Джагернаут
Lesser Leaper Elixir,Малый Эликсир Прыгуна
Lesser Quicksilver Mutagen,Малый Ртутный Мутаген
Lesser Serene Mutagen,Малый Мутаген Безмятежности
Lesser Silvertongue Mutagen,Малый Мутаген Красноречия
Lesser Skeptic Elixir,Малый Эликсир Скептика
Lesser Drakeheart Mutagen,Малый Мутаген Сердца Дрейка
Lastwall Soup,Ластвольский Суп
Lesser Energy Mutagen,Малый Энергетический Мутаген
Minor Vaccine,Слабая Вакцина
Lesser Addiction Suppressant,Малый Подавитель Зависимости
Arsenic,Мышьяк
Giant Centipede Venom,Яд Гигантской Сороконожки
Gecko Potion,Гекконовое Зелье
Potion of Expeditious Retreat,Зелье Быстрого Отступления
Minor Potion of Retaliation,Слабое Зелье Возмездия
Potion of Shared Memories,Зелье Общих Воспоминаний
Ration Tonic,Питательный Тоник
Minor Oil of Unlife,Слабое Масло Нежизни
Nectar of Purification,Нектар Очищения
Shielding Salve,Защитная Мазь
Scroll of 1st-Level Spell,Свиток Заклинания Ранг 1
Lesser Thunderbird Tuft,Малый Хохолок Громовой Птицы
Owlbear Claw,Коготь Совомедведя
Wolf Fang,Волчий Клык
Silver Tripod,Серебряный Штатив
Lesser Ablative Armor Plating,Малое Абляционное Доспешное Покрытие
Lesser Ablative Shield Plating,Малое Абляционное Покрытие Щита
Lesser Impact Foam Chassis,Малый Корпус Из Противоударной Пены
Lesser Blast Boots,Малые Взрывные Ботинки
Clockwork Goggles,Заводные Очки
Lesser Cryomister,Малый Криомистер
Lesser Explosive Mine,Малая Взрывная Мина
Lesser Flare Beacon,Малый Сигнальный Маяк
Alarm Snare,Силок-Тревога
Hampering Snare,Мешающий Силок
Marking Snare,Метящий Силок
Signaling Snare,Сигнальный Силок
Spike Snare,Силок С Шипами
Snake Oil,Змеиное Масло
Forensic Dye,Криминалистический Краситель
Ghost Ink,Призрачные Чернила
Self-Immolating Note,Самосжигаемая Записка
Popdust,Хлопающая Пыль
Blindpepper Tube,Туба Слепящего Перца
Scrollstaff,Свитковый Посох
Everburning Torch,Вечный Факел
Predictable Silver Piece,Предсказуемая Серебряная Монета
Sibling Coin,Монета Собрата
Walking Cauldron,Ходячий Котел
Dull Gray Aeon Stone,Тускло-Серый Камень Эонов
Genealogy Mask,Генеалогическая Маска
Cloak of Feline Rest,Плащ Кошачьего Покоя
Glittering Scarab,Сверкающий Скарабей
Stalk Goggles,Стеблевые Очки
Armor Latches,Доспешные Защелки
Burnished Plating,Полированные Пластины
Dragon Crest,Герб Дракона
Twining Chains,Опоясывающие Цепи
Traveler Chair,Кресло Путешественника
Antler Arrow,Рогатая Стрела
Aromatic Ammunition,Ароматическая Амуниция
Lesser Bottled Sunlight,Малая Бутылка С Солнечным Светом
Lesser Bravo Brew,Малое Варево Смельчака
Cat Eye Elixir,Эликсир Кошачьего Глаза
Lesser Comprehension Elixir,Малый Эликсир Понимания
Lesser Darkvision Elixir,Малый Эликсир Ночного Зрения
Infiltrator Elixir,Эликсир Лазутчика
Lesser Focus Cathartic,Малая Сосредотачивающая Сыворотка
Lesser Sinew-Shock Serum,Малая Мускульная Сыворотка
Minor Winterstep Elixir,Слабый Эликсир Зимнего Шага
Oil of Potency,Масло Мощи
Oil of Weightlessness,Масло Невесомости
Belladonna,Белладонна
Black Adder Venom,Яд Черной Гадюки
Lethargy Poison,Летаргический Яд
Black Smear Poison,Черновязкий Яд
Clockwork Monkey,Заводная Обезьянка
Noisemaker Snare,Шумовой Силок
Deadweight Snare,Отягчающий Силок
Static Snare,Силок Статического Разряда
Bronze Bull Pendant,Бронзовый Кулон Быка
Crying Angel Pendant,Кулон Плачущего Ангела
Effervescent Ampoule,Шипучая Ампула
Hunter Bane,Проклятие Охотника
Jade Cat,Нефритовый Кот
Mesmerizing Opal,Завораживающий Опал
Monkey Pin,Обезьянья Заколка
Onyx Panther,Ониксовая Пантера
Savior Spike,Спасительный Шип
Adaptive Cogwheel,Адаптивная Шестерёнка
Cauterizing Torch,Прижигающий Факел
Instant Spy,Моментальный Шпион
Smoke Fan,Дымовой Вентилятор
Wind-Up Cart,Заводная Тележка
Spring-Loaded Net Launcher,Пружинный Метатель Сети
Flare Snare,Силок С Сигнальной Ракетой
Silversheen,Серебрин
Lesser Bloodhound Mask,Малая Маска Ищейки
Origin Unguent,Мазь Первоисточника
Moonlit Ink,Лунные Чернила
Sneezing Powder,Чихательный Порошок
Lesser Quickmelt Slick,Малое Пятно Быстрого Таяния
Lovers Ink,Чернила Влюбленных
Weapon +1,Оружие +1
Glamorous Buckler,Блистательный Баклер
Weapon Potency Rune +1,Руна Мощи Оружия +1
Fanged,Клыкастая
Gunner Saddle,Седло Стрелка
Archaic Wayfinder,Архаичный Путеводный Компас
Pathfinder Coin,Монета Патфайндера
Bottomless Stein,Бездонная Кружка
Flask of Fellowship,Фляга Товарищества
Holy Steam Ball,Шар Святого Пара
Handwraps of Mighty Blows,Повязки Могучих Ударов
Brooch of Shielding,Брошь Защиты
Hand of the Mage,Рука Мага
Hat of Disguise,Шляпа Маскировки
Wayfinder,Путеводный Компас
Necklace of Knives,Ожерелье Ножей
Dweomerweave Robe,Мантия Двеомерового Плетения
Experimental Clothing,Экспериментальная Одежда
Quick Wig,Быстрый Парик
Kelda Halrig,Хельда Халриг
Kelda,Хельда
Halrig,Халриг
Corrupt Guard,Коррумпированный Страж
Xevalorg,Ксевалорг
Talamira,Таламира
Harral,Харрал
Kralgurn,Кралгурн
Falrok,Фалрок
Zuferian,Зуферия
Embermead,Эмбермид
Ilssrah,Ильссра
Soulbound Ruin,Одушевленные Руины
Accursed Forge-Spurned,Проклятый Кузнец
Ash Web,Пепельная Паутина
Lifeleech Crystal Patches,Кристаллы Поглощения Жизни
Wailing Crystals,Плачущие Кристаллы
Echoes of Betrayal,Эхо Предательства
Forge-Spurned,Отвергнутый Кузнец
Scarlet Triad Agent,Алый Агент
Lazurite-Infused Stone Golem,Лазуритовый Голем
Saggorak Poltergeist,Полтергейс Саггорака
Lumestin,Луместин
Crimsonne,Кримсонн
Glowdrop,Светокапь
The Puzzle Box,Шкатулка-Головоломка
Lumestin Manor,Поместье Луместина
Hall of Screams,Зал Воплей
Lightless Tube,Бессветная Труба
Lightless Well,Бессветный Колодец
Lumestin Workshop,Мастерская Луместина
Vault,Хранилище
Light Depository,Депозитарий Света
Hall of Ants,Зал Муравьёв
Hall of Symbols,Зал Символов
Service Corridor,Служебный Коридор
Corridor of Defenses,Коридор Обороны
Ant Castle,Замок Муравьёв
Crimsonne Retreat,Убежище Кримсонны
Lumestin Refuge,Укрытие Луместина
Blessed Book,Благословенная Книга
Smoky Black Key,Дымчатый Чёрный Ключ
Lightcrafted Objects,Светотворенные Предметы
Lightcrafted Object,Светотворенный Предмет
Candlewick,Свечной Фитиль
Clockwork Soldiers,Заводные Солдаты
Army Ant Swarms,Рои Армейских Муравьёв
Clockwork Centipede,Заводная Сороконожка
Degenerate Carnivorous Crystal,Вырождающийся Плотоядный Кристалл
Toy Soldier Swarms,Рои Игрушечных Солдатиков
Clockwork Mage,Заводной Маг
Clockwork Servants,Заводные Слуги
Banelight,Зловосвет
Clockwork Soldier,Заводной Солдат
Lurker in Light,Скрытосвет
Clockwork Servant,Заводной Слуга
Leanan Sidhe,Линан Сидхе
Lightless Door,Бессветная Дверь
Whimsical Wo Gun,Причудливый Ву Гун
Persistent Petrio,Стойкий Петрио
Jolly Jeralbeena,Веселая Джелреана
Keen Katissa,Острый Катисса
Scrupulous Samley,Скрупулезный Сэмли
Mindful Melia,Разумная Мелия
Wo Gun,Ву Гун
Petrio,Петрио
Jeralbeena,Джелреана
Katissa,Катисса
Samley,Сэмли
Melia,Мелия
Chiselrock Prison,Тюрьма Чизлрока
Court of Regents,Суд Регентов
Temple of All Gods,Храм Всем Богов
Orb of Gold Dragonkind,Сфера Золотого Рода Драконов
Mountainheart Kolarun Chiselrock,Мастер-Гор Коларун Чизлрок
Mountainheart,Мастер-Гор
Kolarun Chiselrock,Коларун Чизелрок
Kolarun,Коларун
Chiselrock,Чизлрок
Stonemason Guild,Гильдия Каменщиков
Guild of Finery,Гильдия Искусств
Guild of Arms,Гильдия Оружия
Physic Guild,Гильдия Атлетов
Anvillers Guild,Гильдия Наковален
Forgemaster Kelda Halrig,Мастер-Кузнец Хельда Халриг
Forgemaster,Мастер-Кузнец
Carpenters Guild,Гильдия Плотников
Alljoiner Torra Garnis,Мастер-Столяр Торра Гарнис
Alljoiner,Мастер-Столяр
Torra Garnis,Торра Гарнис
Torra,Торра
Garnis,Гарнис
Gamblers Guild,Гильдия Игр
Fortunate Algera Kord,Мастер-Удачи Алгера Корд
Fortunate,Мастер-Удачи
Algera Kord,Алгера Корд
Algera,Алгера
Kord,Корд
Commander Grokar Hammersong,Мастер-Командир Грокар Хаммерсонг
Commander,Мастер-Командир
Grokar Hammersong,Грокар Хаммерсонг
Grokar,Грокар
Hammersong,Хаммерсонг
Guild of Coins,Гильдия Монет
Goldhand Wuldi Irontemper,Мастер-Золота Вулди Айронтемп
Goldhand,Мастер-Золота
Wuldi Irontemper,Вулди Айронтемп
Wuldi,Вулди
Irontemper,Айронтемп
Guild of Faith,Гильдия Верыв
Sentinel Frastin Stoneborn,Мастер-Жрец Фрастин Стоунборн
Frastin Stoneborn,Фрастин Стоунборн
Frastin,Фрастин
Stoneborn,Стоунборн
Parjil Longbraid,Парджил Лонгбрэйд
Parjil,Парджил
Longbraid,Лонгбрэйд
Adorned Stosk Dolgindir,Мастер-Красоты Стоск Долгиндир
Adorned,Мастер-Красоты
Stosk Dolgindir,Стоск Долгиндир
Stosk,Стоск
Dolgindir,Долгиндир
Archmage Hromgar Nalruven,Мастер-Маг Хромгар Налрувен
Hromgar Nalruven,Хромгар Налрувен
Hromgar,Хромгар
Nalruven,Налрувен
Guild of Spells,Гильдия Заклинаний
Highphysic Natri Dolgindir,Мастер-Тела Натри Долгиндир
Highphysic,Мастер-Тела
Natri Dolgindir,Натри Долгиндир
Natri,Натри
Brigven,Бригвен
The Bound,Связанные
The Starved,Голодные
The Barricade,Район Баррикад
Garrison,Гарнизон
Magrim Watch,Дозоры Магрима
Magrim,Магрим
Wall of the Ancients,Стена древних
Commerce,Коммерция
The Archive,Архив
Guild Halls,Залы Гильдий
House of Oaths,Дом Клятв
Regents Hall,Зал Регентов
Earthfire,Жар Земли
Farmburrow,Нора
Lakeside,Берег
Traveler Quarter,Район Путешественников
Anvillers Forge,Кузница Наковален
Clocktower,Часовая башня
Droskar Forge,Кузница Дроскара
Hidden Forge,Спрятанная Кузница
Treehouses,Домики на деревьях
Fungus Farms,Фермы Грибов
Bluecrab Lake,Озеро Синих Крабов
Lakeside Bathhouse,Баня на берегу
Nadrym Barbershop,Парикмахерская Надрима
Grandmothers Alehouse,Рецепт Бабушек
Memorial of Kings,Мемориал королей
Sleep Like a Stone,Спи как Камень
Whims of Fortune,Испытание Удачи
Earthfire Avenue,Авеню Жара Земли
Temple of Torag,Храм Торага
Flitch Flat,Квартира Флитча
Ministry of Tithes,Министерство Десятин
Arcanium Abjurant,Арканум Абьюрант
Emerald Guardhouse,Дом Изумрудной Стражи
Themolin Warehouse,Склад Темолина
Shard Cove,Бухта Осколков
Envy Row East,Восточная Улица Зависти
City Docks,Городские Доки
Envy Row West,Западная Улица Зависти
The City Outside of Time,Город Вне Времени
Guaril Karela,Гуарил Карела
Valais Durant,Вале Дюран
Flitch Napovic,Флитч Напович
Themolin Yun,Темолин Юн
Barralbus,Барраблус
Vurna Bluingot,Вурна Блюингот
Yuleg Bluingot,Юлег Блюингот
Daffrid Chaverly,Даффрид Чаверли
Seddothrum,Седдотрум
Ellvard,Эллвард
Lysle Kapp,Лайсл Кэпп
Michael Sayre,Майкл Сэйр
James Case,Джеймс Кейс
Leo Glass,Лео Гласс
Lu Pellazar,Лу Пеллазар
Blake Davis,Блейк Дэвис
Miguel Regodón Harkness,Мигель Регодон Харкнесс
Allison Theus,Эллисон Теус
Matthias Rothenaicher,Маттиас Ротенаихер
Tony Barnett,Тони Барнетт
Sonja Morris,Соня Моррис
Tellith,Теллит
Rolanna Prayer,Молитва Роланны
Merry Mayfly,Веселая Майская Мушка
Lightbringer,Принесущий Свет
Emerald Guards,Изумрудные Стражи
Emerald Guard,Изумрудный Страж
Hungry Blade,Голодный Клинок
Curfew for Outsiders,Комендантский Час для Посторонних
Travel Papers Check,Проверка Проездных Документов
Isle of Kortos,Остров Кортос
Otari,Отари
Absalom,Авессалом
Immenwood,Имменвуд
Sodden Lands,Сырые Земли
Mwangi coast,Побережье Мванги
High Coast Road,Дорога Высокого Побережья
Aroden,Ароден
Eye of Abendego,Око Абендего
Storm Kindlers,Разжигатели Штормов
Scale of the Spurned Tempest,Чешуя Отвергнутой Бури
Ambrus Valsin,Амбрус Валсин
Zarta Dralneen,Зарта Дралнин
Khoumrock Blackthane,Хумрок Блэктейн
Ambrus,Амбрус
Zarta,Зарта
Khoumrock,Хумрок
Valsin,Валсин
Dralneen,Дралнин
Blackthane,Блэктейн
Giant Osprey,Гигантский Оспри
Vengeant Thorn,Мстительный Терновник
Rabid Squirrel,Бешеная Белка
Halfling Druid,Халфлинг-Друид
Living Whirlwind,Живой Вихрь
Gulf of Abendego,Залив Абендего
Death of Aroden,Смерть Ародена
Osprey,Оспри
Air Elemental,Элементаль Воздуха
Cargo Points,Очки Груза
Cargo Point,Очко Груза
Venture-Captain,Куратор-Капитан
Bhopan,Бхопан
Selmius Foster,Селмиус Фостер
Selmius,Селмиус
Foster,Фостер
Thadie Yabi Yulunga,Тади Яби Юлунга
Lelzeshin,Лелзешин
Webhekiz,Вебхекиз
Selmius Adolphus,Селмиус Адольфус
Princess Ganjay,Принцесса Ганджай
Audho,Аудхо
Qxal,Ксал
Nex,Некс
Garund,Гарунд
Quantium,Квантиум
Obari Ocean,Океан Обари
Hoba Dukuza,Хоба Дукуза
Masquerade of Seasons,Маскарад Сезонов
The Grand Dance,Великий Танец
Blood Offering,Кровавое Предложение
Thorned Monarch,Терновый Монарх
Royal Vault,Королевское Хранилище
Ganjay,Ганджай
Yubdaghar,Юбдагхар
Hanzuli,Ханзули
Eternal Bloom,Вечное Цветение
Taldan,Талдан
Orchid Castle,Орхидеевый Замок
Perennial Crown,Вечнозеленая Корона
Dryad,Дриада
Snapping Flytrap,Щелкающая Мухоловка
Crocodile-Headed Bilokos,Крокодилоголовые Билоко
Durvin Gest,Дурвин Гест
Durvin,Дурвин
Kerinha Napsunar,Керинья Напсунар
Gregaro Voth,Грегаро Вот
Fola Barun,Фола Барун
Fola,Фола
